ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT,image
0.9994982182979584,5.725303708459251e-06,7.422759438213689e-07,1.6155754423152757e-07,2.233562159620968e-13,0.00034211314414278604,2.2240857422417548e-07,0.0001528812733226914,img_00634.jpg
0.9999987483024597,2.5120034091025145e-12,1.3666827476037195e-14,1.383890535594079e-18,4.362552939291474e-30,4.727005259116436e-14,3.0640261399006155e-19,1.2601900607478456e-06,img_07669.jpg
0.9903174042701721,0.003109346842393279,3.915065008186502e-06,0.002708292566239834,5.495658927934244e-10,0.0035727708600461483,3.2951967909866653e-07,0.00028788819327019155,img_06388.jpg
4.276715844753198e-05,1.147247076005442e-05,6.670987096057956e-10,4.12654133086221e-10,1.6418332690029853e-14,2.5002468984069992e-09,6.009342468082934e-10,0.9999457597732544,img_07530.jpg
0.9999755024909973,1.2953946679772343e-05,1.0328543709192672e-07,1.2456378151171066e-08,4.4286800009835873e-16,1.1374901077942923e-05,1.0668284033954478e-09,1.4522853142295844e-08,img_03432.jpg
1.9527783479134087e-06,1.7130991070146706e-10,4.725009619677145e-11,2.3044137805643475e-14,1.1024322405694381e-17,0.9999980330467224,2.2076854233610277e-10,2.2255277620786273e-09,img_05997.jpg
0.0005586129846051335,1.8239227017602389e-07,1.2927466874756988e-09,1.0512394288397786e-09,7.436934718513976e-17,2.994769987552104e-09,6.399030194614852e-09,0.9994411468505859,img_03568.jpg
4.2122906052100006e-08,1.5460048519155833e-10,9.858300021583707e-14,8.666372570187778e-20,7.242707037866054e-28,3.033360228147802e-19,6.0662780205470064e-15,0.9999999403953552,img_02976.jpg
0.9980037808418274,1.8466384062776342e-05,8.045068398132571e-07,6.533923624374438e-08,1.9155946360399634e-12,0.0019576954655349255,1.6812207377370214e-06,1.752130629029125e-05,img_00626.jpg
0.9712816476821899,0.00019208778394386172,8.367785540031036e-07,6.944329925318016e-06,2.375807016397058e-12,7.149610610213131e-06,4.2973846348104416e-07,0.028511052951216698,img_06720.jpg
0.9999300837516785,1.9246555893914774e-05,3.325199577375315e-05,1.5882289517321624e-05,5.705396880512233e-16,1.420468947799236e-06,6.138330377325474e-08,3.8463920049025546e-08,img_07802.jpg
0.9965440928936005,0.002823328599333763,1.8187834627259036e-07,4.669290398773285e-09,4.1914146586886935e-14,0.0001384850359542611,9.823348756654582e-08,0.0004938911210956576,img_07892.jpg
0.0016200168756768107,1.5156700547414026e-11,1.1639468503109241e-17,1.451703868296736e-22,2.029825645242679e-33,3.423591503225444e-21,1.197625074681199e-18,0.9983799457550049,img_03756.jpg
0.9986268281936646,7.398411526082782e-06,5.009340014794361e-06,1.395025019945706e-06,6.346008083173843e-12,0.0001321394884143956,5.840427661496506e-07,0.0012266429548617452,img_04822.jpg
0.8701959848403931,1.71191477420507e-05,5.045565103500849e-07,1.5205328054435086e-06,1.5543382553273588e-11,7.264531177497702e-06,6.54514110465243e-07,0.12977702915668488,img_06834.jpg
0.986581027507782,0.012031668797135353,2.3078408048604615e-05,4.0871216810955957e-07,2.2154549028652326e-10,0.0013089131098240614,9.20099591894541e-06,4.5700842747464776e-05,img_04112.jpg
0.9954174757003784,0.0013585067354142666,2.7889347620657645e-05,2.2419927248051863e-08,2.383353497198426e-12,2.1022819964855444e-06,8.199141632303508e-08,0.003193979151546955,img_03146.jpg
7.216517587949056e-06,2.6380894269095734e-07,7.575855498487272e-09,1.3899484048538607e-13,7.98062531502181e-18,3.826790501235827e-13,2.876388016659348e-10,0.9999925494194031,img_02411.jpg
0.9994014501571655,1.3905503692512866e-05,9.661255120363421e-07,0.0005392757310007656,9.936629901600817e-15,4.2009709432022646e-05,2.7141980774025853e-07,2.1430315300108305e-06,img_00029.jpg
2.3083306643911783e-07,4.165501081843104e-07,1.740215083145813e-08,1.4753528260191828e-11,1.7792649152664113e-15,1.3146582433787302e-10,4.032380263030433e-10,0.9999993443489075,img_03185.jpg
0.9983073472976685,0.001690418808721006,8.746515178792436e-10,9.69701207352569e-13,3.2571928203628136e-18,1.9360866190254455e-06,7.577900112964997e-11,3.9174915400508326e-07,img_03794.jpg
0.0005968310288153589,0.0004081565421074629,5.935535955359228e-05,2.162097007385455e-05,2.648478325539827e-09,1.498302822255937e-06,2.6512738259043545e-05,0.998885989189148,img_07571.jpg
0.99799644947052,0.0019933092407882214,8.842833949529449e-07,4.450243551445965e-08,5.416887506040288e-14,5.49879769096151e-06,4.741818315778801e-08,3.82614734917297e-06,img_04808.jpg
0.00018035384294989854,0.9997779726982117,3.370501032361772e-05,4.9378352432874745e-09,4.160870120453777e-12,1.6842373098350144e-07,2.650242527570448e-09,7.821167928658623e-06,img_04557.jpg
0.9999916553497314,8.22752177498387e-09,5.567116591938953e-14,8.232665262433248e-16,2.6484629119376766e-23,2.1824272167236813e-08,3.090386155530159e-14,8.33404828881612e-06,img_00227.jpg
0.9999958276748657,3.4966618045473297e-08,7.38027750024628e-10,2.701745598077121e-11,7.151755916313027e-21,4.168894520262256e-06,4.237931620215685e-12,3.845792573287099e-10,img_07118.jpg
0.9924167692661285,0.0008376634032174479,2.185719978342604e-06,3.809570188195721e-07,1.2376125515037306e-11,0.0063105377194006,8.171894023689674e-07,0.0004315896767366212,img_00817.jpg
0.9843464493751526,0.01541203389460677,4.9333697127451615e-09,4.127447711030612e-08,8.93464225906359e-15,2.598369371753506e-05,2.308257543437442e-09,0.00021551720568879773,img_06376.jpg
0.9999803900718689,9.459779903409071e-06,4.956102195308176e-09,4.760813618331916e-11,2.0636816250605705e-17,9.901836165226996e-06,2.8943753643817516e-11,2.484447918504884e-07,img_02254.jpg
2.7369694066692318e-08,3.066437557208701e-07,0.9999977946281433,1.1823350898863567e-14,4.224672645032981e-16,1.5987718926524508e-09,1.6296184779211742e-13,1.8763837488222634e-06,img_04676.jpg
0.9999894499778748,3.136785536178577e-12,2.219539885217614e-09,3.424521912618022e-16,9.725013760913667e-26,1.6250725808422684e-12,4.890065623616583e-15,1.0538583410379943e-05,img_00895.jpg
0.007008349057286978,0.0008874890627339482,5.118287162986235e-07,1.443151234070683e-07,1.0633795233250254e-10,1.1163435374328401e-05,2.3933259285513486e-07,0.9920921325683594,img_04911.jpg
0.9982475638389587,0.000792754313806654,0.00022796749470899158,5.27482818313274e-07,4.969125940886395e-10,0.0003951591352233663,2.2134272654739107e-06,0.00033374986082890246,img_03842.jpg
1.3679844096392557e-07,1.9239649797376385e-09,0.9999996274709702,1.1063014689671665e-12,2.0556968634734858e-14,3.3920700763219805e-09,1.827395162273815e-10,2.3005345411650224e-07,img_05446.jpg
3.970234558892116e-07,3.716476234833649e-10,5.351571367871239e-10,1.1911040895288486e-13,1.1503827527761584e-17,2.6802797337425564e-11,6.087181248290571e-10,0.999999612569809,img_07107.jpg
0.9993230104446411,3.209227675271542e-11,8.814438623439003e-10,8.537039076963321e-14,1.1268488018250612e-22,5.033503613915968e-10,1.1214862588940222e-13,0.0006769662722945213,img_03820.jpg
1.0,6.478532293963113e-11,7.808070476159573e-18,5.220104201274877e-20,1.5959064615627727e-34,5.312155961767075e-19,4.6029899019094555e-21,1.8852723826512374e-09,img_06749.jpg
0.996878981590271,0.00042897145613096654,0.0003059044247493148,3.799917612923309e-05,1.731400578464104e-10,0.0017352274153381586,1.1050306056858972e-06,0.0006119582103565335,img_01434.jpg
0.002490576123818755,4.078022357134614e-06,1.963582144526299e-05,3.208956513844896e-07,2.0056534211221333e-08,1.2922660062031355e-05,0.9974101781845093,6.229157588677481e-05,img_00478.jpg
0.019534559920430183,7.696231477893889e-05,1.996009814320132e-05,1.749465923239768e-07,1.915804181962244e-10,2.5274752601944783e-07,7.995548003236763e-06,0.9803601503372192,img_03782.jpg
5.232679289868258e-10,1.0166258839535564e-13,1.0,1.2132490482067384e-17,1.2674415361068204e-21,3.6152268278902364e-15,3.781230462475502e-15,3.994996000677986e-11,img_05971.jpg
5.384585222145688e-08,1.7164922776332844e-14,4.1221157888980675e-13,1.622690663208217e-16,6.061644051299747e-22,0.9999999403953552,9.794524878105858e-15,8.256423322805517e-11,img_00127.jpg
0.971070408821106,0.002327879425138235,6.575073257408803e-06,3.106336521341291e-07,7.256597545080012e-10,0.002215904649347067,2.043517270067241e-05,0.024358544498682022,img_01542.jpg
1.4868613199325864e-05,5.436407990444536e-09,2.3901707002504935e-10,1.5588547742543353e-11,2.27543159006802e-17,9.133560932312462e-12,1.8721358144291322e-10,0.9999851286411285,img_01492.jpg
0.22640739381313324,0.009841358289122581,0.7368312478065491,0.0015177951427176595,1.5369978427770548e-05,0.0036315014585852623,0.0007356389542110264,0.021019678562879562,img_01757.jpg
0.9816506505012512,0.00016688731136582646,4.841219514162276e-07,6.644628269825148e-08,4.3773336405323005e-11,0.0014812188633186452,2.4275854013239284e-06,0.016698284155950205,img_07174.jpg
0.024009162560105324,0.0002645588247105479,1.1006267897073485e-08,2.286462130740574e-09,3.8450677781716805e-14,2.740760285391275e-09,9.859022931379968e-09,0.975726306438446,img_01076.jpg
0.999703049659729,4.281797009753063e-05,2.7850383332861384e-08,1.0199020294976435e-08,3.7901702176074137e-14,0.0002502973366063088,8.835365328252465e-09,3.855384420603514e-06,img_03575.jpg
0.9999987483024597,4.3652729431187254e-08,8.370854356898327e-12,4.643849866280136e-13,9.690756271947715e-20,3.2564446428295923e-07,5.00571695205565e-10,8.202689514291706e-07,img_06758.jpg
0.004967698371232012,7.4073427457482675e-09,2.5642125982884575e-07,0.9950085878372192,1.076543571626981e-13,1.4394207939711644e-05,8.993726623885676e-06,7.108619828957421e-08,img_06876.jpg
2.7264024371476125e-10,3.0439371023760486e-09,1.738465274514489e-11,8.596626828363124e-14,6.547519704329934e-20,7.43042983370433e-14,3.334539935839764e-11,1.0,img_05913.jpg
0.9963611960411072,0.0019741710275411606,2.1330301933630835e-06,0.00018984173948410898,3.6186160404932943e-12,0.0014697274891659617,3.810800990322605e-07,2.630555400173762e-06,img_06866.jpg
0.9947407245635986,1.6969361240626313e-05,4.379363360840216e-08,8.314945398879559e-10,2.4344811106261077e-13,5.467717346618883e-05,1.688030693003384e-08,0.005187587346881628,img_05243.jpg
7.649584404134657e-06,2.996237286057024e-11,1.0009231291019383e-11,2.896142770048016e-10,9.902542542946226e-16,0.999992311000824,1.893226464488862e-09,6.160159671253496e-08,img_07077.jpg
0.9985750317573547,0.0003013725727214478,1.198045754335908e-05,1.1987717651873453e-07,2.587017358419031e-12,0.0010857902925636154,2.0500662323286178e-07,2.55253125942545e-05,img_02938.jpg
0.9982777535915375,1.7934374456352042e-06,3.9269024629251525e-09,4.972850438183206e-11,2.791528851521461e-17,4.347353191495179e-06,0.0016955069732707798,2.05946075624297e-05,img_02875.jpg
0.9856785535812378,4.4958720536669716e-05,4.058759077452123e-05,1.991029193959548e-06,1.1407846889355255e-10,0.00023752647393848747,2.4203065549954772e-05,0.013972207903862,img_07471.jpg
0.9992972612380981,0.00043777929386124015,4.947039258240693e-07,1.0976499908110782e-05,6.598430956393042e-12,0.0001044325983912131,4.965991848848716e-07,0.00014857752375974087,img_06647.jpg
0.8562071323394775,0.0038991733454167843,0.0010077324695885181,0.0014348524855449796,9.742625479702838e-07,0.11592786759138107,0.0181182362139225,0.0034040785394608974,img_01445.jpg
9.64117280091159e-05,2.639630736211984e-09,1.6175868153625594e-13,1.1804909588703522e-18,1.0565506228678976e-25,2.8991691161971007e-17,6.155583668791343e-15,0.9999035596847534,img_06271.jpg
0.9958782196044922,0.00239470019005239,5.229535418038722e-07,1.0584370879751503e-10,4.310614094404225e-13,5.145028808328789e-06,3.3712709068822733e-07,0.001721109845675528,img_04431.jpg
0.9976261854171753,0.00011169871868332848,3.3149689215861144e-08,3.84379805762336e-10,2.3903108835256377e-15,2.8110065386499627e-08,1.8570068149870167e-08,0.002262083115056157,img_04347.jpg
0.9978069067001343,0.0011397008784115314,3.0199371394701302e-05,0.0004154752823524177,7.951841407560778e-10,0.000488454825244844,3.7399231587187387e-06,0.00011550392082426697,img_02273.jpg
0.9996681809425354,9.584509825799614e-05,1.6081861176076018e-08,2.9228601761133177e-09,9.29882595077959e-15,4.200078933536133e-07,4.281545429307698e-08,0.00023543802672065794,img_07603.jpg
0.9963408410549164,0.002356047960347496,1.0846156861532563e-07,5.3225154061919966e-08,1.6426380519468306e-13,0.0002483204734744504,3.3310103120243184e-08,0.0010546110549967125,img_01225.jpg
0.9996117949485779,2.9507096769521013e-05,2.1967906604913878e-07,8.091293857148685e-09,1.9572811795799672e-13,0.0002865265414584428,3.8161374504852574e-08,7.180887769209221e-05,img_06906.jpg
0.9999951124191284,1.2981777978982034e-11,2.599955840898449e-13,1.0997268636580222e-17,1.7199888109864504e-28,3.219561390491871e-14,5.409139993456774e-18,4.910431925964076e-06,img_07670.jpg
0.9527616500854492,0.0001494908210588619,0.00020820548525080085,1.6608036048637587e-06,8.803794498968287e-11,0.0005575921386480331,1.1498934782139258e-07,0.0463213250041008,img_07300.jpg
0.9995000064373016,2.9444557014812744e-06,1.310193203929444e-09,9.138733484626016e-06,3.5057304999499525e-15,4.239377631165553e-05,1.652435001331387e-09,0.0004454920635907911,img_04729.jpg
6.54730492044564e-10,1.4649051749415776e-08,0.9999971985816956,8.658369959652846e-18,1.5498610103180452e-21,8.218065028313319e-18,2.3780518815591446e-16,2.807402097459999e-06,img_02432.jpg
0.9999402165412903,5.5651433683578944e-08,1.6753191715845883e-12,1.0259242728353352e-13,4.312301433072967e-24,3.3005282534803726e-14,6.134818130928976e-13,5.967282777419314e-05,img_03381.jpg
0.05028875917196274,3.437633131397888e-05,3.467093620201922e-06,3.4577606129460037e-06,1.1748187311866332e-08,0.4894495904445648,0.45991772413253784,0.00030258140759542584,img_00359.jpg
0.9972106218338013,1.4175288015394472e-05,3.647282483143499e-06,1.514491287935016e-08,2.394230863914104e-12,7.744351023575291e-06,2.4437984393443912e-05,0.002739334711804986,img_01363.jpg
0.9999992251396179,1.7134837548837822e-08,1.0561053442360857e-13,1.4815152848426488e-16,9.880114439850435e-24,1.7326840406894917e-07,7.924699308228811e-14,5.557547524404072e-07,img_03532.jpg
0.00029466833802871406,1.392434223479455e-10,3.1161060398687823e-09,4.2695173785300966e-11,6.83379236174602e-15,1.770520441368717e-08,0.9997052550315857,6.966156007592872e-08,img_06821.jpg
0.9895551204681396,0.0011625159531831741,0.00015593152784276754,2.3517204681411386e-06,1.5654322282898647e-09,0.004262979608029127,3.21995685226284e-05,0.00482891034334898,img_05515.jpg
0.9999576210975647,8.080461810777706e-08,4.689236998700608e-09,4.165634781561067e-10,8.712216108807597e-18,7.60437217195431e-07,9.460197382404889e-12,4.1535407945048064e-05,img_01890.jpg
0.9999921917915344,3.837589872546232e-07,7.644855486432789e-07,4.241468953836147e-09,5.047163871431772e-16,2.90297919036675e-07,2.510062990790374e-10,6.344742359942757e-06,img_04400.jpg
1.3157297473753715e-07,1.920302111102501e-06,4.625662374836692e-13,1.7876356590753456e-13,1.773983329004952e-18,3.084747518186659e-12,2.661909026535625e-10,0.9999979734420776,img_05708.jpg
0.9999985098838806,2.2966590851325464e-09,2.4733670667131946e-10,1.2176940879238263e-11,1.7818393217763096e-19,1.117148599405482e-06,2.2626358564536986e-09,3.375110111392132e-07,img_02414.jpg
1.0,1.4259536607053036e-10,7.461984725312287e-18,6.319505031694462e-17,1.2636111828265937e-28,1.3250229906336397e-12,8.227986434544698e-13,1.2984116559699999e-10,img_01247.jpg
0.9819367130597433,0.009693324970915759,7.2815010180823e-05,9.294412681507917e-05,1.0051078910982142e-07,0.0026723114727550032,1.8279681588036684e-05,0.005513561987792552,img_04460.jpg
0.9205449819564819,0.0034927353262901306,0.003007360501214862,0.00014726124936714768,4.5351325184128655e-07,0.00036459806142374873,0.0001445991510991007,0.07229802012443542,img_02820.jpg
0.9965493083000183,1.8667343226752564e-07,8.443845445071929e-07,5.8413252901345913e-08,1.679849157996613e-13,1.1639370313787367e-05,9.220867468684446e-06,0.0034286866430193186,img_05962.jpg
0.9966321289539337,1.186998829894037e-05,6.712170488870313e-06,5.883205883840884e-07,1.942807893729148e-11,9.894397958399711e-05,1.720571529905566e-06,0.0032480826187111234,img_01620.jpg
0.9999962449073792,1.776564090505417e-06,7.134929452812244e-11,1.5911451323180614e-10,1.3938674453054165e-19,3.6520377832971462e-09,6.82477685476357e-11,1.970590119526605e-06,img_04070.jpg
4.758951632766184e-08,1.0706086489347885e-14,9.760437222989735e-14,5.6724132904912086e-14,3.3849729930530145e-20,0.9999999403953552,6.214233229558108e-13,1.3355633265987876e-09,img_07864.jpg
0.9999888241291046,3.0237902137741912e-06,2.5966273575761534e-07,4.1820291507566054e-07,4.044626060314173e-17,3.1983345962771637e-06,3.5103745188447277e-09,4.322847530602303e-06,img_04368.jpg
0.26109886169433594,3.4124813197422554e-08,9.239680201500455e-12,3.471256492261635e-17,6.452933973704782e-25,5.669083095755784e-15,1.861629170859646e-14,0.7389011383056641,img_02500.jpg
1.0,1.0054054502595154e-15,3.727790326199079e-27,3.5632987079865936e-29,0.0,6.262538903520185e-23,2.2012625067170618e-30,1.98329190120557e-14,img_03411.jpg
0.2853369116783142,9.602001227904111e-06,0.00047973115579225123,1.596044239704497e-05,7.179225963716007e-11,1.2694187716988381e-05,9.571950067766011e-05,0.7140493988990784,img_03183.jpg
0.9815538823604584,0.007159892007166491,0.002720649587162712,6.602694339171579e-05,5.866592118763949e-07,0.003025671312556752,0.0002550367790836467,0.005218235373650515,img_03424.jpg
0.4954911768436432,0.005226347129791975,0.0010552143212407827,9.056931958184578e-06,2.3667777071523233e-08,0.00017713890701998025,9.635362403059844e-06,0.4980314373970032,img_03046.jpg
0.5236632227897644,0.000294726894935593,8.200116099033039e-06,1.2315249477978796e-06,4.82903550480529e-10,0.00025556949549354613,1.8534334458308876e-06,0.47577518224716187,img_03984.jpg
0.08648195117712021,4.621551852324046e-05,4.86875194383174e-07,1.4462478326038308e-08,8.382246285965067e-12,0.913467526435852,4.0927452005234954e-07,3.448601773925475e-06,img_04253.jpg
0.9917357861995697,0.00011058409677389136,1.0709706340900071e-05,3.5672416487386727e-07,3.0160762614022983e-12,3.911579005944077e-05,7.782855698801328e-08,0.008103367869807698,img_00545.jpg
0.9998328685760498,4.9292979383608326e-05,1.0954352092085173e-08,8.65186322585032e-09,4.0926170321824835e-16,5.1536058975898413e-08,8.532231865476803e-11,0.00011779204214690253,img_05318.jpg
1.3972585577448626e-07,3.768784040403261e-08,5.935068547735511e-10,6.2523639592787245e-15,5.390913068659168e-18,4.3568832569507165e-11,1.123949891490561e-10,0.9999998211860657,img_06592.jpg
2.643998413986992e-06,2.465048130895209e-12,2.541783970799738e-11,1.3823669814023195e-15,2.04070337482446e-18,0.9999973773956299,1.088428097650862e-10,8.930843842236413e-10,img_03716.jpg
1.0,1.8614508805886443e-12,5.868881282161306e-22,4.2123228585531566e-22,7.143834144631946e-38,2.5168324645178923e-18,3.1482599379367426e-23,8.81206739522522e-12,img_02591.jpg
0.9973056316375732,7.12718247086741e-06,1.6139466652020928e-07,1.3290329947679425e-09,4.975723100957095e-15,0.0026851336006075144,1.2848997421599506e-08,2.011988954109256e-06,img_03021.jpg
7.334625706789666e-07,1.140982931246981e-05,0.999980628490448,2.7543773928329074e-09,5.3244658682061186e-11,6.731329271758568e-09,2.6489683335739755e-08,7.217965048766928e-06,img_02378.jpg
0.9982789754867554,0.0004908140981569886,7.76805563873495e-07,4.6801011194474995e-05,3.318208208202833e-11,0.00012297915236558765,1.1135619388369378e-05,0.001048568869009614,img_06989.jpg
0.10211427509784698,0.005555636249482632,0.0030255273450165987,0.0010614731581881642,1.474335107332081e-07,2.8493968784459867e-05,0.00015310807793866843,0.8880612850189209,img_01235.jpg
0.9996247887611389,0.0003438229323364794,8.058865796911618e-10,4.871779069048898e-08,1.811867167084115e-17,2.903055246861186e-05,5.55499951593319e-11,2.3596164737682557e-06,img_07424.jpg
4.018068516797868e-11,6.822634396731839e-15,2.010525535119101e-13,1.8261130370296258e-16,7.392527876619005e-22,9.076467096631128e-15,1.0,2.430682988219246e-09,img_05464.jpg
0.6788605451583862,0.3206513822078705,4.7677844122517854e-05,3.761889956876985e-06,7.895253339995634e-10,0.0003420653520151973,1.6223602870013565e-06,9.29895177250728e-05,img_06287.jpg
0.9956482648849487,5.612089080386795e-05,2.887496179937443e-07,1.2675606342327228e-08,2.984324416819943e-14,3.581786245376861e-07,4.5312205543268647e-07,0.004294509533792734,img_06338.jpg
1.0,5.593556867689031e-12,1.0258803144723506e-16,9.939584478665884e-20,1.1052660865245011e-30,6.07778055856413e-14,6.428006405287271e-15,1.2291424766885939e-08,img_00993.jpg
1.1438962841184286e-12,1.7801995229500822e-13,4.706298225819736e-16,2.108646893330658e-25,7.955504272805809e-30,5.1213208449577226e-18,5.873803441689741e-16,1.0,img_03015.jpg
0.9999850690364838,7.756435280725782e-06,5.216329459584125e-08,3.548495075116889e-10,1.752383455723016e-17,7.06657204219141e-06,2.3262453808668617e-09,6.05343959958482e-08,img_04708.jpg
0.9998279213905334,1.5448437125087366e-06,3.324143271754565e-07,2.7802212976268947e-08,1.1285007213551707e-14,0.00016710838383460214,1.0157822083467494e-09,3.0968098885253426e-06,img_07890.jpg
0.47480151057243347,2.6866187909035943e-05,1.2235377653269097e-05,2.9112079573678784e-05,1.085546497137102e-08,0.00026951663312502205,0.5090424418449402,0.01581823267042637,img_00235.jpg
0.032415109541034326,6.130205321142057e-08,7.43656812574045e-07,1.8395763579093227e-08,3.548244380605081e-12,7.414845981656981e-07,0.9675525426864624,3.0751684334973106e-05,img_06493.jpg
0.9886634349822998,0.011334356851875782,1.1450029813175888e-10,1.6961627657963163e-09,8.280030756511497e-20,1.4156008809607101e-08,5.13056507001064e-11,2.1909154384047724e-06,img_02250.jpg
0.9972854256629944,4.244197668867855e-07,1.5656905105743135e-08,9.298953967951107e-11,3.790476988456363e-18,4.4278913868822656e-10,1.6783597081571067e-11,0.0027141377795487642,img_07285.jpg
0.5056313872337341,4.274505727153155e-08,7.251353961734708e-10,6.82351039820589e-14,6.867070560951679e-20,2.6556772406149953e-11,4.054829931023074e-13,0.4943685531616211,img_06864.jpg
4.7400185110291204e-08,3.403372872412547e-08,4.036088685488437e-10,2.5948873397376804e-15,2.0849210124021238e-19,5.012443151514168e-12,1.2303698858351364e-11,0.9999998807907104,img_06072.jpg
1.1365319551259745e-05,6.675478653050959e-05,2.6044295736937784e-05,2.2752004724679864e-08,5.559113824653295e-13,9.174541681922221e-10,4.238008166623786e-09,0.9998958110809326,img_04765.jpg
0.23735682463757257,0.0004244125169421409,4.48754860647008e-06,7.308441855366243e-05,7.1041568183768345e-09,0.0015894352691395092,0.00010392139667819838,0.7604478597640991,img_00370.jpg
4.780904305334843e-05,0.9999521374702454,4.066503947811051e-11,4.04352670790864e-09,4.417112905820993e-16,1.0306335854193271e-09,8.401990447782712e-13,3.8576648542232306e-08,img_02967.jpg
0.9999978542327881,2.1515875232580584e-06,1.7696685783441524e-10,5.5285463707033244e-11,3.5996707603644485e-22,3.544014859357958e-08,1.5219937532506833e-09,1.0765183189320737e-09,img_02768.jpg
0.99843430519104,0.0011782438959926367,9.322364036279396e-08,5.732799763791263e-07,1.7503366648869562e-13,0.00037319905823096633,9.414720558709178e-09,1.3663183381140698e-05,img_01025.jpg
2.54879211070147e-07,2.581576197258073e-08,0.9999992251396179,4.51208826703596e-14,1.1363932986706602e-17,3.767778732240157e-13,1.7912190827806818e-13,5.087288172944682e-07,img_02937.jpg
1.091729302515887e-07,7.767317242723948e-07,0.9997879266738892,8.383590588238732e-14,1.6215582198624075e-17,4.635123529569615e-14,1.0614492141139409e-12,0.0002111654612235725,img_01360.jpg
2.8155339350632858e-05,0.9999717473983765,3.588510933717759e-11,4.637006043028968e-09,3.8242815605293024e-16,1.3772184087601502e-10,5.412969538202105e-13,8.672266960108033e-08,img_05065.jpg
0.9926829636096954,0.0069204766768962145,5.4636937933949525e-06,2.3412287220025974e-08,5.995762126459167e-12,0.00010573820645731757,5.225696548816217e-07,0.00028487622694228776,img_05600.jpg
0.07718462496995926,2.734170223561705e-08,1.4172253370858812e-09,2.3758288739128552e-11,9.49591299461157e-17,0.00028338548145256937,2.650369507195549e-11,0.9225319623947144,img_05783.jpg
0.9904080629348755,7.85863404177147e-16,1.9272201835698194e-15,1.6517524620924895e-23,8.366453046254861e-35,7.029922648776851e-18,5.0475238514840025e-22,0.009591924026608467,img_02807.jpg
6.937503349035978e-05,0.9999244809150696,2.0573553527469812e-08,1.3611433757887426e-08,3.2519824506860306e-12,2.3845581154091633e-07,4.026790012545689e-10,5.897686151001835e-06,img_05986.jpg
2.1161609765840694e-05,0.00010097586346091703,2.0176170778540836e-07,2.1125721172410294e-09,3.13565449647224e-12,9.438833048491801e-10,4.798131612915313e-06,0.9998729228973389,img_04258.jpg
0.00011154552339576185,4.8697002057451755e-06,1.4458541386375146e-07,1.2099956592237504e-08,5.711472012568178e-14,7.092407772191223e-10,3.4672272164470996e-08,0.9998834133148193,img_04591.jpg
1.0,1.1364966991589051e-13,8.124164047659116e-16,1.4158600322934877e-18,3.865650449955946e-29,8.895975622813523e-11,4.7784851264418265e-15,3.92143562066849e-09,img_03141.jpg
1.3921490449320117e-07,1.0976275227267407e-12,2.012498457812373e-12,4.636161714030263e-17,1.7659111835997767e-19,0.9999998807907104,1.817216099819774e-10,1.1282200867990255e-10,img_02331.jpg
0.9999701380729675,7.264852541766231e-08,4.8508267715130504e-12,1.3864703655996902e-12,1.3778193659400635e-19,1.2210462045914028e-05,1.7850109411410298e-12,1.7634813048061915e-05,img_06852.jpg
0.02552422694861889,8.827720012050122e-05,4.7382863499478844e-07,6.958566700632218e-07,8.221172353994888e-11,3.794910298893228e-05,4.3741779336414766e-06,0.97434401512146,img_04688.jpg
1.0,5.4850458756135895e-14,1.5963939587419877e-20,2.752839040107076e-28,0.0,1.3307943263378518e-26,4.542099037294828e-29,3.1701228014185956e-12,img_03913.jpg
0.9834219217300415,9.34926065383479e-05,1.8411916244076565e-05,9.82687015493866e-06,2.1386801218881146e-09,0.014004666358232498,1.3069999113213271e-05,0.0024385692086070776,img_02572.jpg
3.3304313546977937e-06,3.200596552233037e-07,5.369413247358068e-11,6.589336715157046e-12,1.3920443857642591e-16,8.355284519812045e-11,2.0004556344765945e-10,0.9999963045120239,img_02438.jpg
0.9997634291648865,0.00022035730944480747,3.3435174628948516e-08,1.1355149709402212e-08,8.962258256221042e-15,1.5519955923082307e-05,9.180444848766456e-09,6.552713784913067e-07,img_05342.jpg
0.9752881526947021,0.023709245026111603,5.853080438100733e-05,2.1229452613624744e-05,5.125488033996817e-09,0.0008351409342139959,7.862767233746126e-06,7.985812408151105e-05,img_02205.jpg
2.2186461023920856e-07,1.6025274163222747e-10,2.093807571768025e-09,1.4702124934151684e-11,1.4360579647090463e-15,8.32513780135713e-11,0.9999996423721313,1.2705852725503064e-07,img_02176.jpg
0.9915468096733093,0.00801827971736202,1.1102810848484523e-05,8.151116475119125e-06,3.827262728202559e-11,0.00010370919335400686,1.4864859480212544e-05,0.0002971153717226116,img_05258.jpg
0.980560764670372,0.017260616988096444,2.9247818685240734e-05,1.297801251187898e-05,1.5102911966116285e-09,0.0019686819578055292,2.7982947818742943e-05,0.00013976420267880485,img_01607.jpg
0.9700523614883423,0.000137580165755935,0.00039798393845558167,8.710732072358951e-05,8.364797565718618e-08,0.004938842728734016,0.002065421314910054,0.02232058346271515,img_02610.jpg
1.3487063021955237e-08,0.0007317186100408435,8.26889598459779e-11,1.3016585058143776e-15,9.18292799266942e-19,5.676609356186635e-12,8.575091157980719e-12,0.9992682933807373,img_07714.jpg
